sales_date;order_id;customer_name;product_name;category;price;quantity;discount;total;shipping_fee;total_sales;status;shipping_address
2025-12-25;ORD01229;Customer_1647;Lemari Laci;Kamar Tidur;1950000;3;0;5850000;50000;5900000;completed;Kelurahan 197, Depok
2025-08-27;ORD01230;Customer_1674;Nakas;Kamar Tidur;1000000;1;0;1000000;50000;1050000;cancelled;Kelurahan 133, Bekasi
2025-07-01;ORD01231;Customer_1117;Kursi Bar;Ruang Makan;1295000;2;0;2590000;60000;2650000;completed;Kelurahan 123, Tangerang Selatan
2025-11-04;ORD01232;Customer_2660;Lemari TV;Ruang Tamu;2300000;1;0;2300000;60000;2360000;completed;Kelurahan 109, Tangerang
2025-07-22;ORD01233;Customer_2928;Meja Kopi;Ruang Tamu;1800000;2;0;3600000;60000;3660000;completed;Kelurahan 173, Tangerang
2025-11-01;ORD01234;Customer_3250;Meja Kopi;Ruang Tamu;1800000;2;0;3600000;60000;3660000;refund;Kelurahan 131, Jakarta Pusat
2025-10-02;ORD01235;Customer_2409;Lemari Sudut;Ruang Tamu;2750000;3;0;8250000;60000;8310000;refund;Kelurahan 169, Jakarta Barat
2025-09-23;ORD01236;Customer_2912;Lemari Sudut;Ruang Tamu;2750000;2;0;5500000;60000;5560000;completed;Kelurahan 185, Jakarta Barat
2025-02-07;ORD01237;Customer_3219;Nakas;Kamar Tidur;1000000;1;0;1000000;50000;1050000;completed;Kelurahan 31, Depok
2025-12-03;ORD01238;Customer_750;Meja;Ruang Kerja;1250000;2;0;2500000;60000;2560000;completed;Kelurahan 1, Jakarta Selatan
2025-02-15;ORD01239;Customer_422;Lemari Dapur;Dapur;1850000;2;0;3700000;60000;3760000;completed;Kelurahan 159, Jakarta Pusat
2025-02-27;ORD01240;Customer_1178;Lemari Sliding;Kamar Tidur;4750000;3;0;14250000;60000;14310000;completed;Kelurahan 98, Jakarta Pusat
2025-12-24;ORD01241;Customer_2133;Bufet;Ruang Tamu;3250000;3;0;9750000;50000;9800000;cancelled;Kelurahan 77, Bekasi
2025-04-08;ORD01242;Customer_1177;Rak Sepatu;Penyimpanan;650000;3;0;1950000;50000;2000000;completed;Kelurahan 122, Bogor
2025-03-18;ORD01243;Customer_3190;Rak Meja;Ruang Kerja;750000;3;0;2250000;60000;2310000;completed;Kelurahan 12, Jakarta Selatan
2025-12-04;ORD01244;Customer_3149;Meja Kopi;Ruang Tamu;1800000;2;0;3600000;50000;3650000;completed;Kelurahan 177, Depok
2025-06-08;ORD01245;Customer_1453;Lemari Sudut;Ruang Tamu;2750000;3;0;8250000;60000;8310000;completed;Kelurahan 96, Jakarta Timur
2025-07-26;ORD01246;Customer_1332;Rak Meja;Ruang Kerja;750000;3;0;2250000;50000;2300000;completed;Kelurahan 181, Depok
2025-03-13;ORD01247;Customer_2039;Lemari TV;Ruang Tamu;2300000;1;0;2300000;60000;2360000;completed;Kelurahan 123, Jakarta Pusat
2025-01-07;ORD01248;Customer_438;Meja;Ruang Kerja;1250000;2;0;2500000;50000;2550000;completed;Kelurahan 128, Bogor
2025-11-25;ORD01249;Customer_2210;Rak Buku;Penyimpanan;1100000;2;0;2200000;60000;2260000;completed;Kelurahan 95, Jakarta Barat
2025-12-18;ORD01250;Customer_1329;Kursi;Ruang Makan;650000;3;0;1950000;50000;2000000;completed;Kelurahan 18, Bogor
2025-06-27;ORD01251;Customer_3333;Lemari Laci;Kamar Tidur;1950000;3;0;5850000;60000;5910000;completed;Kelurahan 138, Jakarta Timur
2025-11-02;ORD01252;Customer_1538;Lemari Laci;Kamar Tidur;1950000;1;0;1950000;60000;2010000;cancelled;Kelurahan 196, Jakarta Utara
2025-01-28;ORD01253;Customer_2666;Lemari Laci;Kamar Tidur;1950000;3;0;5850000;60000;5910000;completed;Kelurahan 199, Tangerang
2025-10-31;ORD01254;Customer_598;Bufet;Ruang Tamu;3250000;3;0;9750000;60000;9810000;completed;Kelurahan 16, Jakarta Pusat
2025-08-27;ORD01255;Customer_2952;Rak Sepatu;Penyimpanan;650000;3;0;1950000;50000;2000000;completed;Kelurahan 136, Bogor
2025-03-05;ORD01256;Customer_23;Meja Rias;Kamar Tidur;1750000;3;0;5250000;60000;5310000;refund;Kelurahan 44, Tangerang
2025-05-16;ORD01257;Customer_3404;Kitchen Set;Dapur;9500000;1;0;9500000;60000;9560000;cancelled;Kelurahan 148, Tangerang Selatan
2025-07-20;ORD01258;Customer_492;Sofa;Ruang Tamu;4500000;2;0;9000000;60000;9060000;completed;Kelurahan 184, Jakarta Timur
2025-12-17;ORD01259;Customer_2825;Rak Meja;Ruang Kerja;750000;1;0;750000;60000;810000;completed;Kelurahan 197, Jakarta Barat
2025-03-06;ORD01260;Customer_26;Lemari TV;Ruang Tamu;2300000;2;0;4600000;60000;4660000;refund;Kelurahan 25, Jakarta Selatan
2025-10-12;ORD01261;Customer_2269;Nakas;Kamar Tidur;1000000;2;0;2000000;60000;2060000;completed;Kelurahan 120, Jakarta Pusat
2025-08-14;ORD01262;Customer_1013;Meja Makan;Ruang Makan;3200000;3;0;9600000;60000;9660000;refund;Kelurahan 117, Jakarta Utara
2025-07-26;ORD01263;Customer_3281;Lemari Sudut;Ruang Tamu;2750000;2;0;5500000;60000;5560000;completed;Kelurahan 84, Jakarta Pusat
2025-07-22;ORD01264;Customer_1647;Meja;Ruang Kerja;1250000;2;0;2500000;60000;2560000;cancelled;Kelurahan 6, Tangerang Selatan
2025-08-19;ORD01265;Customer_1691;Lemari TV;Ruang Tamu;2300000;1;0;2300000;60000;2360000;completed;Kelurahan 37, Jakarta Barat
2025-07-20;ORD01266;Customer_478;Rak Sepatu;Penyimpanan;650000;3;0;1950000;60000;2010000;cancelled;Kelurahan 44, Jakarta Pusat
2025-06-12;ORD01267;Customer_2992;Meja Makan;Ruang Makan;3200000;1;0;3200000;50000;3250000;completed;Kelurahan 176, Depok
2025-08-22;ORD01268;Customer_585;Bufet;Ruang Tamu;3250000;3;0;9750000;60000;9810000;completed;Kelurahan 184, Jakarta Pusat
2025-03-10;ORD01269;Customer_2797;Lemari Sliding;Kamar Tidur;4750000;3;0;14250000;60000;14310000;completed;Kelurahan 168, Tangerang
2025-12-13;ORD01270;Customer_708;Lemari Laci;Kamar Tidur;1950000;3;0;5850000;60000;5910000;completed;Kelurahan 1, Jakarta Utara
2025-06-10;ORD01271;Customer_1909;Meja Kopi;Ruang Tamu;1800000;1;0;1800000;60000;1860000;completed;Kelurahan 182, Jakarta Utara
2025-01-03;ORD01272;Customer_1675;Kursi Bar;Ruang Makan;1295000;3;0;3885000;60000;3945000;completed;Kelurahan 161, Jakarta Timur
2025-06-24;ORD01273;Customer_2821;Lemari Dapur;Dapur;1850000;2;0;3700000;60000;3760000;cancelled;Kelurahan 122, Jakarta Pusat
2025-08-09;ORD01274;Customer_1554;Lemari Baju;Kamar Tidur;3500000;2;0;7000000;60000;7060000;completed;Kelurahan 103, Jakarta Timur
2025-07-14;ORD01275;Customer_1153;Lemari Baju;Kamar Tidur;3500000;2;0;7000000;60000;7060000;completed;Kelurahan 117, Tangerang
2025-04-20;ORD01276;Customer_138;Kasur;Kamar Tidur;5500000;1;0;5500000;60000;5560000;completed;Kelurahan 152, Jakarta Utara
2025-10-21;ORD01277;Customer_2278;Lemari TV;Ruang Tamu;2300000;1;0;2300000;60000;2360000;completed;Kelurahan 154, Tangerang Selatan
2025-05-08;ORD01278;Customer_2343;Meja Rias;Kamar Tidur;1750000;1;0;1750000;60000;1810000;completed;Kelurahan 37, Jakarta Utara
2025-05-02;ORD01279;Customer_2375;Meja Rias;Kamar Tidur;1750000;1;0;1750000;60000;1810000;completed;Kelurahan 140, Jakarta Timur
2025-12-21;ORD01280;Customer_1893;Kitchen Set;Dapur;9500000;1;0;9500000;50000;9550000;completed;Kelurahan 71, Depok
2025-06-19;ORD01281;Customer_2283;Lemari Sliding;Kamar Tidur;4750000;1;0;4750000;50000;4800000;completed;Kelurahan 27, Depok
2025-11-07;ORD01282;Customer_119;Meja Rias;Kamar Tidur;1750000;2;0;3500000;50000;3550000;completed;Kelurahan 182, Bogor
2025-05-17;ORD01283;Customer_3305;Lemari Baju;Kamar Tidur;3500000;1;0;3500000;50000;3550000;completed;Kelurahan 140, Bekasi
2025-01-05;ORD01284;Customer_244;Lemari Sudut;Ruang Tamu;2750000;3;0;8250000;60000;8310000;refund;Kelurahan 176, Jakarta Timur
2025-06-27;ORD01285;Customer_1608;Meja Makan;Ruang Makan;3200000;3;0;9600000;50000;9650000;completed;Kelurahan 22, Depok
2025-03-19;ORD01286;Customer_66;Kursi Bar;Ruang Makan;1295000;1;0;1295000;50000;1345000;completed;Kelurahan 85, Bogor
2025-04-11;ORD01287;Customer_3057;Lemari Sliding;Kamar Tidur;4750000;2;0;9500000;60000;9560000;completed;Kelurahan 5, Tangerang Selatan
2025-02-01;ORD01288;Customer_3278;Lemari Sudut;Ruang Tamu;2750000;2;0;5500000;60000;5560000;completed;Kelurahan 45, Jakarta Pusat
2025-01-24;ORD01289;Customer_2590;Lemari Laci;Kamar Tidur;1950000;2;0;3900000;50000;3950000;completed;Kelurahan 105, Depok
2025-06-27;ORD01290;Customer_2929;Kursi;Ruang Makan;650000;3;0;1950000;50000;2000000;completed;Kelurahan 80, Bekasi
2025-01-11;ORD01291;Customer_3426;Rak Meja;Ruang Kerja;750000;2;0;1500000;60000;1560000;completed;Kelurahan 77, Jakarta Pusat
2025-08-05;ORD01292;Customer_688;Kursi;Ruang Makan;650000;2;0;1300000;60000;1360000;cancelled;Kelurahan 21, Jakarta Utara
2025-12-20;ORD01293;Customer_3134;Lemari Laci;Kamar Tidur;1950000;3;0;5850000;60000;5910000;completed;Kelurahan 29, Jakarta Barat
2025-11-08;ORD01294;Customer_3217;Rak Buku;Penyimpanan;1100000;2;0;2200000;60000;2260000;completed;Kelurahan 153, Jakarta Barat
2025-12-15;ORD01295;Customer_2269;Lemari TV;Ruang Tamu;2300000;3;0;6900000;50000;6950000;completed;Kelurahan 161, Bogor
2025-08-30;ORD01296;Customer_1495;Kitchen Set;Dapur;9500000;2;0;19000000;60000;19060000;completed;Kelurahan 50, Tangerang
2025-06-24;ORD01297;Customer_1686;Kitchen Set;Dapur;9500000;2;0;19000000;60000;19060000;completed;Kelurahan 27, Jakarta Utara
2025-01-23;ORD01298;Customer_1233;Lemari Laci;Kamar Tidur;1950000;3;0;5850000;60000;5910000;completed;Kelurahan 198, Jakarta Pusat
2025-11-07;ORD01299;Customer_781;Rak Sepatu;Penyimpanan;650000;3;0;1950000;60000;2010000;completed;Kelurahan 154, Tangerang
2025-01-30;ORD01300;Customer_1315;Meja Kopi;Ruang Tamu;1800000;3;0;5400000;60000;5460000;completed;Kelurahan 160, Tangerang
2025-06-28;ORD01301;Customer_2040;Kasur;Kamar Tidur;5500000;3;0;16500000;60000;16560000;completed;Kelurahan 196, Jakarta Timur
2025-03-08;ORD01302;Customer_1017;Lemari Dapur;Dapur;1850000;2;0;3700000;60000;3760000;completed;Kelurahan 169, Jakarta Pusat
2025-12-12;ORD01303;Customer_3142;Lemari Sliding;Kamar Tidur;4750000;2;0,1;8550000;60000;8610000;completed;Kelurahan 35, Jakarta Barat
2025-08-03;ORD01304;Customer_1151;Meja Rias;Kamar Tidur;1750000;3;0;5250000;60000;5310000;completed;Kelurahan 26, Jakarta Utara
2025-02-03;ORD01305;Customer_1717;Lemari Sliding;Kamar Tidur;4750000;3;0;14250000;60000;14310000;completed;Kelurahan 134, Jakarta Selatan
2025-09-03;ORD01306;Customer_1068;Meja Rias;Kamar Tidur;1750000;1;0;1750000;60000;1810000;cancelled;Kelurahan 200, Tangerang Selatan
2025-11-23;ORD01307;Customer_3460;Sofa;Ruang Tamu;4500000;1;0;4500000;60000;4560000;completed;Kelurahan 172, Jakarta Timur
2025-08-30;ORD01308;Customer_657;Lemari TV;Ruang Tamu;2300000;1;0;2300000;50000;2350000;cancelled;Kelurahan 176, Bekasi
2025-08-01;ORD01309;Customer_1332;Meja Kopi;Ruang Tamu;1800000;1;0;1800000;60000;1860000;completed;Kelurahan 26, Jakarta Barat
2025-04-04;ORD01310;Customer_568;Meja;Ruang Kerja;1250000;2;0,1;2250000;60000;2310000;completed;Kelurahan 56, Jakarta Timur
2025-04-04;ORD01311;Customer_1109;Lemari Dapur;Dapur;1850000;1;0,1;1665000;60000;1725000;completed;Kelurahan 11, Jakarta Utara
2025-01-15;ORD01312;Customer_860;Nakas;Kamar Tidur;1000000;2;0;2000000;50000;2050000;completed;Kelurahan 7, Bekasi
2025-11-30;ORD01313;Customer_932;Lemari TV;Ruang Tamu;2300000;3;0;6900000;60000;6960000;completed;Kelurahan 5, Jakarta Utara
2025-03-08;ORD01314;Customer_1560;Kitchen Set;Dapur;9500000;1;0;9500000;60000;9560000;completed;Kelurahan 7, Tangerang
2025-01-22;ORD01315;Customer_2989;Kitchen Set;Dapur;9500000;3;0;28500000;60000;28560000;completed;Kelurahan 195, Jakarta Barat
2025-10-25;ORD01316;Customer_13;Rak Meja;Ruang Kerja;750000;3;0;2250000;50000;2300000;completed;Kelurahan 172, Bogor
2025-08-15;ORD01317;Customer_2737;Kursi;Ruang Makan;650000;3;0;1950000;60000;2010000;completed;Kelurahan 97, Jakarta Barat
2025-01-05;ORD01318;Customer_1418;Lemari Sliding;Kamar Tidur;4750000;3;0;14250000;50000;14300000;completed;Kelurahan 163, Bekasi
2025-03-22;ORD01319;Customer_3459;Meja Makan;Ruang Makan;3200000;2;0;6400000;60000;6460000;completed;Kelurahan 184, Tangerang Selatan
2025-05-26;ORD01320;Customer_168;Lemari Baju;Kamar Tidur;3500000;3;0;10500000;60000;10560000;completed;Kelurahan 17, Jakarta Pusat
2025-01-07;ORD01321;Customer_78;Meja;Ruang Kerja;1250000;2;0;2500000;60000;2560000;completed;Kelurahan 4, Jakarta Pusat
2025-01-03;ORD01322;Customer_2580;Lemari Baju;Kamar Tidur;3500000;3;0;10500000;60000;10560000;completed;Kelurahan 143, Tangerang Selatan
2025-04-06;ORD01323;Customer_2972;Lemari Dapur;Dapur;1850000;1;0;1850000;50000;1900000;cancelled;Kelurahan 83, Depok
2025-08-25;ORD01324;Customer_2981;Kitchen Set;Dapur;9500000;2;0;19000000;50000;19050000;completed;Kelurahan 123, Depok
2025-10-31;ORD01325;Customer_1556;Rak Buku;Penyimpanan;1100000;3;0;3300000;50000;3350000;completed;Kelurahan 94, Bogor
2025-03-05;ORD01326;Customer_1803;Meja;Ruang Kerja;1250000;1;0;1250000;60000;1310000;completed;Kelurahan 57, Jakarta Selatan
2025-12-22;ORD01327;Customer_2869;Kitchen Set;Dapur;9500000;2;0;19000000;60000;19060000;completed;Kelurahan 114, Jakarta Utara
2025-11-05;ORD01328;Customer_3419;Lemari Sliding;Kamar Tidur;4750000;1;0;4750000;60000;4810000;completed;Kelurahan 27, Tangerang
2025-03-10;ORD01329;Customer_1285;Meja Makan;Ruang Makan;3200000;3;0;9600000;60000;9660000;completed;Kelurahan 165, Tangerang
2025-06-09;ORD01330;Customer_348;Kursi Bar;Ruang Makan;1295000;1;0;1295000;60000;1355000;completed;Kelurahan 79, Jakarta Pusat
2025-07-23;ORD01331;Customer_2743;Meja;Ruang Kerja;1250000;2;0;2500000;60000;2560000;completed;Kelurahan 155, Tangerang
2025-02-17;ORD01332;Customer_1201;Kursi Bar;Ruang Makan;1295000;1;0;1295000;60000;1355000;completed;Kelurahan 77, Jakarta Selatan
2025-12-23;ORD01333;Customer_1709;Kursi;Ruang Makan;650000;1;0;650000;60000;710000;completed;Kelurahan 164, Jakarta Selatan
2025-09-09;ORD01334;Customer_1891;Lemari Baju;Kamar Tidur;3500000;1;0,1;3150000;60000;3210000;completed;Kelurahan 49, Jakarta Barat
2025-05-28;ORD01335;Customer_2669;Kasur;Kamar Tidur;5500000;2;0;11000000;60000;11060000;completed;Kelurahan 191, Jakarta Utara
2025-02-03;ORD01336;Customer_3381;Lemari Dapur;Dapur;1850000;2;0;3700000;50000;3750000;completed;Kelurahan 13, Bekasi
2025-02-12;ORD01337;Customer_1966;Rak Sepatu;Penyimpanan;650000;2;0;1300000;50000;1350000;completed;Kelurahan 57, Depok
2025-11-15;ORD01338;Customer_2188;Lemari Laci;Kamar Tidur;1950000;2;0;3900000;50000;3950000;completed;Kelurahan 22, Bekasi
2025-11-15;ORD01339;Customer_1527;Lemari Sliding;Kamar Tidur;4750000;1;0;4750000;60000;4810000;completed;Kelurahan 132, Tangerang Selatan
2025-06-02;ORD01340;Customer_2853;Rak Buku;Penyimpanan;1100000;2;0;2200000;60000;2260000;completed;Kelurahan 2, Tangerang
2025-10-10;ORD01341;Customer_2929;Meja;Ruang Kerja;1250000;2;0,1;2250000;50000;2300000;completed;Kelurahan 101, Bekasi
2025-01-22;ORD01342;Customer_2952;Rak Sepatu;Penyimpanan;650000;3;0;1950000;60000;2010000;completed;Kelurahan 110, Jakarta Selatan
2025-12-31;ORD01343;Customer_1535;Sofa;Ruang Tamu;4500000;2;0;9000000;60000;9060000;completed;Kelurahan 89, Jakarta Selatan
2025-03-17;ORD01344;Customer_1884;Nakas;Kamar Tidur;1000000;3;0;3000000;50000;3050000;completed;Kelurahan 125, Depok
2025-02-21;ORD01345;Customer_882;Lemari TV;Ruang Tamu;2300000;1;0;2300000;60000;2360000;completed;Kelurahan 200, Jakarta Barat
2025-12-14;ORD01346;Customer_804;Rak Sepatu;Penyimpanan;650000;3;0;1950000;60000;2010000;completed;Kelurahan 55, Jakarta Pusat
2025-05-29;ORD01347;Customer_3148;Lemari Dapur;Dapur;1850000;2;0;3700000;50000;3750000;completed;Kelurahan 69, Bogor
2025-02-25;ORD01348;Customer_3107;Rak Sepatu;Penyimpanan;650000;3;0;1950000;60000;2010000;completed;Kelurahan 182, Jakarta Pusat
2025-04-02;ORD01349;Customer_1056;Kursi Bar;Ruang Makan;1295000;1;0;1295000;60000;1355000;completed;Kelurahan 200, Tangerang Selatan
2025-05-08;ORD01350;Customer_3265;Kitchen Set;Dapur;9500000;2;0;19000000;60000;19060000;cancelled;Kelurahan 126, Jakarta Selatan
2025-09-29;ORD01351;Customer_3430;Lemari Dapur;Dapur;1850000;3;0;5550000;60000;5610000;completed;Kelurahan 49, Jakarta Utara
2025-01-14;ORD01352;Customer_3174;Meja;Ruang Kerja;1250000;2;0;2500000;60000;2560000;completed;Kelurahan 189, Tangerang
2025-08-22;ORD01353;Customer_1744;Lemari Dapur;Dapur;1850000;2;0;3700000;60000;3760000;completed;Kelurahan 25, Jakarta Utara
2025-12-26;ORD01354;Customer_2849;Lemari TV;Ruang Tamu;2300000;1;0;2300000;60000;2360000;completed;Kelurahan 87, Jakarta Selatan
2025-05-19;ORD01355;Customer_3300;Meja;Ruang Kerja;1250000;2;0;2500000;60000;2560000;completed;Kelurahan 117, Jakarta Selatan
2025-07-15;ORD01356;Customer_1792;Bufet;Ruang Tamu;3250000;1;0;3250000;60000;3310000;completed;Kelurahan 95, Jakarta Barat
2025-08-18;ORD01357;Customer_2944;Rak Meja;Ruang Kerja;750000;1;0;750000;60000;810000;completed;Kelurahan 175, Jakarta Selatan
2025-08-10;ORD01358;Customer_1813;Lemari Sliding;Kamar Tidur;4750000;3;0;14250000;60000;14310000;completed;Kelurahan 199, Jakarta Selatan
2025-09-28;ORD01359;Customer_2681;Nakas;Kamar Tidur;1000000;2;0;2000000;50000;2050000;completed;Kelurahan 6, Depok
2025-10-19;ORD01360;Customer_1582;Sofa;Ruang Tamu;4500000;3;0;13500000;50000;13550000;completed;Kelurahan 98, Bogor
2025-09-18;ORD01361;Customer_2394;Meja;Ruang Kerja;1250000;2;0;2500000;50000;2550000;completed;Kelurahan 17, Depok
2025-06-13;ORD01362;Customer_3153;Meja;Ruang Kerja;1250000;3;0;3750000;60000;3810000;completed;Kelurahan 194, Jakarta Pusat
2025-01-05;ORD01363;Customer_1119;Rak Buku;Penyimpanan;1100000;1;0;1100000;50000;1150000;cancelled;Kelurahan 68, Depok
2025-04-04;ORD01364;Customer_1679;Lemari Laci;Kamar Tidur;1950000;3;0,1;5265000;60000;5325000;completed;Kelurahan 139, Jakarta Barat
2025-09-08;ORD01365;Customer_3351;Kursi;Ruang Makan;650000;3;0;1950000;60000;2010000;completed;Kelurahan 72, Tangerang
2025-01-14;ORD01366;Customer_1641;Meja Makan;Ruang Makan;3200000;2;0;6400000;60000;6460000;completed;Kelurahan 191, Jakarta Selatan
2025-12-08;ORD01367;Customer_899;Meja Rias;Kamar Tidur;1750000;2;0;3500000;60000;3560000;completed;Kelurahan 144, Jakarta Selatan
2025-04-18;ORD01368;Customer_1224;Kursi;Ruang Makan;650000;3;0;1950000;60000;2010000;completed;Kelurahan 92, Jakarta Utara
2025-02-11;ORD01369;Customer_1181;Meja Makan;Ruang Makan;3200000;1;0;3200000;60000;3260000;completed;Kelurahan 62, Jakarta Selatan
2025-10-01;ORD01370;Customer_1252;Meja Rias;Kamar Tidur;1750000;3;0;5250000;60000;5310000;completed;Kelurahan 195, Jakarta Pusat
2025-09-08;ORD01371;Customer_1126;Meja Rias;Kamar Tidur;1750000;2;0;3500000;50000;3550000;refund;Kelurahan 135, Bekasi
2025-07-28;ORD01372;Customer_3117;Meja;Ruang Kerja;1250000;2;0;2500000;50000;2550000;completed;Kelurahan 88, Bogor
2025-10-11;ORD01373;Customer_3018;Rak Buku;Penyimpanan;1100000;1;0;1100000;60000;1160000;completed;Kelurahan 68, Jakarta Selatan
2025-03-31;ORD01374;Customer_241;Lemari Laci;Kamar Tidur;1950000;2;0;3900000;60000;3960000;completed;Kelurahan 92, Jakarta Pusat
2025-05-15;ORD01375;Customer_321;Kursi;Ruang Makan;650000;3;0;1950000;60000;2010000;completed;Kelurahan 7, Jakarta Timur
2025-03-17;ORD01376;Customer_2264;Lemari Baju;Kamar Tidur;3500000;3;0;10500000;50000;10550000;completed;Kelurahan 4, Bekasi
2025-08-16;ORD01377;Customer_2867;Meja;Ruang Kerja;1250000;2;0;2500000;50000;2550000;completed;Kelurahan 96, Bogor
2025-01-22;ORD01378;Customer_1243;Lemari Dapur;Dapur;1850000;1;0;1850000;60000;1910000;completed;Kelurahan 189, Tangerang Selatan
2025-09-23;ORD01379;Customer_1504;Meja Rias;Kamar Tidur;1750000;2;0;3500000;60000;3560000;completed;Kelurahan 108, Jakarta Utara
2025-11-28;ORD01380;Customer_1526;Meja Kopi;Ruang Tamu;1800000;3;0;5400000;60000;5460000;completed;Kelurahan 42, Jakarta Barat
2025-02-18;ORD01381;Customer_2392;Kursi Bar;Ruang Makan;1295000;2;0;2590000;60000;2650000;completed;Kelurahan 111, Jakarta Utara
2025-12-05;ORD01382;Customer_1785;Lemari TV;Ruang Tamu;2300000;3;0;6900000;50000;6950000;completed;Kelurahan 37, Bekasi
2025-11-04;ORD01383;Customer_159;Nakas;Kamar Tidur;1000000;2;0;2000000;50000;2050000;completed;Kelurahan 10, Depok
2025-12-04;ORD01384;Customer_524;Rak Buku;Penyimpanan;1100000;3;0;3300000;60000;3360000;completed;Kelurahan 22, Jakarta Timur
2025-10-27;ORD01385;Customer_1159;Kitchen Set;Dapur;9500000;1;0;9500000;60000;9560000;completed;Kelurahan 132, Jakarta Selatan
2025-10-25;ORD01386;Customer_1081;Kursi Bar;Ruang Makan;1295000;2;0;2590000;60000;2650000;completed;Kelurahan 54, Jakarta Pusat
2025-08-06;ORD01387;Customer_2851;Rak Meja;Ruang Kerja;750000;2;0;1500000;50000;1550000;completed;Kelurahan 79, Depok
2025-05-05;ORD01388;Customer_902;Nakas;Kamar Tidur;1000000;1;0,1;900000;50000;950000;completed;Kelurahan 29, Bekasi
2025-07-25;ORD01389;Customer_79;Nakas;Kamar Tidur;1000000;3;0;3000000;50000;3050000;completed;Kelurahan 111, Bogor
2025-04-12;ORD01390;Customer_1951;Rak Sepatu;Penyimpanan;650000;3;0;1950000;60000;2010000;completed;Kelurahan 186, Tangerang
2025-03-14;ORD01391;Customer_2360;Lemari Laci;Kamar Tidur;1950000;3;0;5850000;60000;5910000;completed;Kelurahan 180, Tangerang Selatan
2025-08-09;ORD01392;Customer_500;Lemari Sudut;Ruang Tamu;2750000;1;0;2750000;50000;2800000;completed;Kelurahan 75, Bogor
2025-04-10;ORD01393;Customer_2923;Kursi Bar;Ruang Makan;1295000;3;0;3885000;50000;3935000;completed;Kelurahan 97, Bogor
2025-05-11;ORD01394;Customer_1851;Kitchen Set;Dapur;9500000;2;0;19000000;60000;19060000;completed;Kelurahan 120, Tangerang
2025-02-24;ORD01395;Customer_1052;Bufet;Ruang Tamu;3250000;2;0;6500000;60000;6560000;completed;Kelurahan 6, Tangerang Selatan
2025-04-30;ORD01396;Customer_2847;Rak Buku;Penyimpanan;1100000;1;0;1100000;50000;1150000;completed;Kelurahan 190, Bekasi
2025-02-07;ORD01397;Customer_2877;Lemari Sudut;Ruang Tamu;2750000;3;0;8250000;50000;8300000;completed;Kelurahan 32, Bekasi
